Date,Ticker,Open,Open.1,Open.2,Open.3,Open.4,Open.5,Open.6,Open.7,Open.8,Open.9,Open.10,Open.11,Open.12,Open.13,Open.14,Open.15,Open.16,Open.17,Open.18,Open.19,High,High.1,High.2,High.3,High.4,High.5,High.6,High.7,High.8,High.9,High.10,High.11,High.12,High.13,High.14,High.15,High.16,High.17,High.18,High.19,Low,Low.1,Low.2,Low.3,Low.4,Low.5,Low.6,Low.7,Low.8,Low.9,Low.10,Low.11,Low.12,Low.13,Low.14,Low.15,Low.16,Low.17,Low.18,Low.19,Close,Close.1,Close.2,Close.3,Close.4,Close.5,Close.6,Close.7,Close.8,Close.9,Close.10,Close.11,Close.12,Close.13,Close.14,Close.15,Close.16,Close.17,Close.18,Close.19,Volume,Volume.1,Volume.2,Volume.3,Volume.4,Volume.5,Volume.6,Volume.7,Volume.8,Volume.9,Volume.10,Volume.11,Volume.12,Volume.13,Volume.14,Volume.15,Volume.16,Volume.17,Volume.18,Volume.19
2019-03-22,AAPL,46.792445260758115,,,,,,,,,,,,,,,,,,,,47.35537417456332,,,,,,,,,,,,,,,,,,,,45.70012704559544,,,,,,,,,,,,,,,,,,,,45.76480484008789,,,,,,,,,,,,,,,,,,,,169630800.0,,,,,,,,,,,,,,,,,,,
2019-03-25,AAPL,45.87500486195989,,,,,,,,,,,,,,,,,,,,45.98759067420643,,,,,,,,,,,,,,,,,,,,44.69884827308564,,,,,,,,,,,,,,,,,,,,45.21147155761719,,,,,,,,,,,,,,,,,,,,175381200.0,,,,,,,,,,,,,,,,,,,
2019-03-26,AAPL,45.91093032900251,,,,,,,,,,,,,,,,,,,,46.20317383299277,,,,,,,,,,,,,,,,,,,,44.21496108876492,,,,,,,,,,,,,,,,,,,,44.74435043334961,,,,,,,,,,,,,,,,,,,,199202000.0,,,,,,,,,,,,,,,,,,,
2019-03-27,AAPL,45.21386147671915,,,,,,,,,,,,,,,,,,,,45.455799234199034,,,,,,,,,,,,,,,,,,,,44.68686620643027,,,,,,,,,,,,,,,,,,,,45.14678955078125,,,,,,,,,,,,,,,,,,,,119393600.0,,,,,,,,,,,,,,,,,,,
2019-03-28,AAPL,45.26176285876922,,,,,,,,,,,,,,,,,,,,45.40788460216888,,,,,,,,,,,,,,,,,,,,44.921611382607544,,,,,,,,,,,,,,,,,,,,45.206668853759766,,,,,,,,,,,,,,,,,,,,83121600.0,,,,,,,,,,,,,,,,,,,
2019-03-29,AAPL,45.472568189610115,,,,,,,,,,,,,,,,,,,,45.53245409772658,,,,,,,,,,,,,,,,,,,,45.16355485684754,,,,,,,,,,,,,,,,,,,,45.501312255859375,,,,,,,,,,,,,,,,,,,,94256000.0,,,,,,,,,,,,,,,,,,,
2019-04-01,AAPL,45.90613396820559,,,,,,,,,,,,,,,,,,,,45.91571410365168,,,,,,,,,,,,,,,,,,,,45.12522317169622,,,,,,,,,,,,,,,,,,,,45.81031799316406,,,,,,,,,,,,,,,,,,,,111448000.0,,,,,,,,,,,,,,,,,,,
2019-04-02,AAPL,45.774392569397584,,,,,,,,,,,,,,,,,,,,46.58165710898199,,,,,,,,,,,,,,,,,,,,45.76481243221266,,,,,,,,,,,,,,,,,,,,46.47625732421875,,,,,,,,,,,,,,,,,,,,91062800.0,,,,,,,,,,,,,,,,,,,
2019-04-03,AAPL,46.29180631270182,,,,,,,,,,,,,,,,,,,,47.07032310709396,,,,,,,,,,,,,,,,,,,,46.26785048773917,,,,,,,,,,,,,,,,,,,,46.79484939575195,,,,,,,,,,,,,,,,,,,,93087200.0,,,,,,,,,,,,,,,,,,,
2019-04-04,AAPL,46.660697926775335,,,,,,,,,,,,,,,,,,,,47.0391772671093,,,,,,,,,,,,,,,,,,,,46.26545243450927,,,,,,,,,,,,,,,,,,,,46.87628936767578,,,,,,,,,,,,,,,,,,,,76457200.0,,,,,,,,,,,,,,,,,,,
2019-04-05,AAPL,47.058344269726845,,,,,,,,,,,,,,,,,,,,47.21404981863245,,,,,,,,,,,,,,,,,,,,46.93378056163148,,,,,,,,,,,,,,,,,,,,47.190093994140625,,,,,,,,,,,,,,,,,,,,74106400.0,,,,,,,,,,,,,,,,,,,
2019-04-08,AAPL,47.05115957437345,,,,,,,,,,,,,,,,,,,,47.963820223892334,,,,,,,,,,,,,,,,,,,,47.03199564527109,,,,,,,,,,,,,,,,,,,,47.932682037353516,,,,,,,,,,,,,,,,,,,,103526800.0,,,,,,,,,,,,,,,,,,,
2019-04-09,AAPL,47.98538322572627,,,,,,,,,,,,,,,,,,,,48.59142833628125,,,,,,,,,,,,,,,,,,,,47.72427788290095,,,,,,,,,,,,,,,,,,,,47.78895568847656,,,,,,,,,,,,,,,,,,,,143072800.0,,,,,,,,,,,,,,,,,,,
2019-04-10,AAPL,47.5925281059663,,,,,,,,,,,,,,,,,,,,48.08599106914414,,,,,,,,,,,,,,,,,,,,47.472756287312095,,,,,,,,,,,,,,,,,,,,48.05724334716797,,,,,,,,,,,,,,,,,,,,86781200.0,,,,,,,,,,,,,,,,,,,
2019-04-11,AAPL,48.11233875692457,,,,,,,,,,,,,,,,,,,,48.14826883877584,,,,,,,,,,,,,,,,,,,,47.535037740876426,,,,,,,,,,,,,,,,,,,,47.657203674316406,,,,,,,,,,,,,,,,,,,,83603200.0,,,,,,,,,,,,,,,,,,,
2019-04-12,AAPL,47.71709228965716,,,,,,,,,,,,,,,,,,,,47.942263895762856,,,,,,,,,,,,,,,,,,,,47.0008591463609,,,,,,,,,,,,,,,,,,,,47.63804244995117,,,,,,,,,,,,,,,,,,,,111042800.0,,,,,,,,,,,,,,,,,,,
2019-04-15,AAPL,47.56857179300715,,,,,,,,,,,,,,,,,,,,47.87279320933779,,,,,,,,,,,,,,,,,,,,47.43203017716153,,,,,,,,,,,,,,,,,,,,47.724273681640625,,,,,,,,,,,,,,,,,,,,70146400.0,,,,,,,,,,,,,,,,,,,
2019-04-16,AAPL,47.77937070845417,,,,,,,,,,,,,,,,,,,,48.236896231863994,,,,,,,,,,,,,,,,,,,,47.56377926343582,,,,,,,,,,,,,,,,,,,,47.72906494140625,,,,,,,,,,,,,,,,,,,,102785600.0,,,,,,,,,,,,,,,,,,,
2019-04-17,AAPL,47.79853248021393,,,,,,,,,,,,,,,,,,,,48.71838276188199,,,,,,,,,,,,,,,,,,,,47.57575866736756,,,,,,,,,,,,,,,,,,,,48.65849685668945,,,,,,,,,,,,,,,,,,,,115627200.0,,,,,,,,,,,,,,,,,,,
2019-04-18,AAPL,48.65609518362569,,,,,,,,,,,,,,,,,,,,48.9028248008432,,,,,,,,,,,,,,,,,,,,48.51237121576385,,,,,,,,,,,,,,,,,,,,48.83335876464844,,,,,,,,,,,,,,,,,,,,96783200.0,,,,,,,,,,,,,,,,,,,
2019-04-22,AAPL,48.586627331567456,,,,,,,,,,,,,,,,,,,,49.092064458220555,,,,,,,,,,,,,,,,,,,,48.46924965532697,,,,,,,,,,,,,,,,,,,,48.99385070800781,,,,,,,,,,,,,,,,,,,,77758000.0,,,,,,,,,,,,,,,,,,,
2019-04-23,AAPL,48.96990312097358,,,,,,,,,,,,,,,,,,,,49.7651897366991,,,,,,,,,,,,,,,,,,,,48.84294528794384,,,,,,,,,,,,,,,,,,,,49.70051193237305,,,,,,,,,,,,,,,,,,,,93292000.0,,,,,,,,,,,,,,,,,,,
2019-04-24,AAPL,49.67175976386105,,,,,,,,,,,,,,,,,,,,49.94004741930995,,,,,,,,,,,,,,,,,,,,49.59750183459538,,,,,,,,,,,,,,,,,,,,49.62385177612305,,,,,,,,,,,,,,,,,,,,70162400.0,,,,,,,,,,,,,,,,,,,
2019-04-25,AAPL,49.54481251515973,,,,,,,,,,,,,,,,,,,,49.767586350455105,,,,,,,,,,,,,,,,,,,,49.13519127410101,,,,,,,,,,,,,,,,,,,,49.173519134521484,,,,,,,,,,,,,,,,,,,,74172800.0,,,,,,,,,,,,,,,,,,,
2019-04-26,AAPL,49.08248664478764,,,,,,,,,,,,,,,,,,,,49.10644246902589,,,,,,,,,,,,,,,,,,,,48.41655566859494,,,,,,,,,,,,,,,,,,,,48.93876266479492,,,,,,,,,,,,,,,,,,,,74596400.0,,,,,,,,,,,,,,,,,,,
2019-04-29,AAPL,48.962713793993906,,,,,,,,,,,,,,,,,,,,49.33879902670251,,,,,,,,,,,,,,,,,,,,48.83336184923314,,,,,,,,,,,,,,,,,,,,49.01301956176758,,,,,,,,,,,,,,,,,,,,88818800.0,,,,,,,,,,,,,,,,,,,
2019-04-30,AAPL,48.641722926098915,,,,,,,,,,,,,,,,,,,,48.72316687302299,,,,,,,,,,,,,,,,,,,,47.69552643528151,,,,,,,,,,,,,,,,,,,,48.0692138671875,,,,,,,,,,,,,,,,,,,,186139600.0,,,,,,,,,,,,,,,,,,,
2019-05-01,AAPL,50.275414615631476,,,,,,,,,,,,,,,,,,,,51.57613467844628,,,,,,,,,,,,,,,,,,,,50.11970907425046,,,,,,,,,,,,,,,,,,,,50.4287223815918,,,,,,,,,,,,,,,,,,,,259309200.0,,,,,,,,,,,,,,,,,,,
2019-05-02,AAPL,50.26584113144174,,,,,,,,,,,,,,,,,,,,50.938958236498166,,,,,,,,,,,,,,,,,,,,49.856223516510624,,,,,,,,,,,,,,,,,,,,50.100555419921875,,,,,,,,,,,,,,,,,,,,127985200.0,,,,,,,,,,,,,,,,,,,
2019-05-03,AAPL,50.51735810702997,,,,,,,,,,,,,,,,,,,,50.74492383406222,,,,,,,,,,,,,,,,,,,,50.35925842735228,,,,,,,,,,,,,,,,,,,,50.723365783691406,,,,,,,,,,,,,,,,,,,,83569600.0,,,,,,,,,,,,,,,,,,,
2019-05-06,AAPL,48.93635995873355,,,,,,,,,,,,,,,,,,,,50.02628405913867,,,,,,,,,,,,,,,,,,,,48.74712212484204,,,,,,,,,,,,,,,,,,,,49.94004821777344,,,,,,,,,,,,,,,,,,,,129772400.0,,,,,,,,,,,,,,,,,,,
2019-05-07,AAPL,49.3172452883824,,,,,,,,,,,,,,,,,,,,49.6861408820944,,,,,,,,,,,,,,,,,,,,48.107549187236586,,,,,,,,,,,,,,,,,,,,48.59382247924805,,,,,,,,,,,,,,,,,,,,155054800.0,,,,,,,,,,,,,,,,,,,
2019-05-08,AAPL,48.363861349391236,,,,,,,,,,,,,,,,,,,,49.187892088109535,,,,,,,,,,,,,,,,,,,,48.32793126404143,,,,,,,,,,,,,,,,,,,,48.6034049987793,,,,,,,,,,,,,,,,,,,,105358000.0,,,,,,,,,,,,,,,,,,,
2019-05-09,AAPL,48.00455154406425,,,,,,,,,,,,,,,,,,,,48.31116715907687,,,,,,,,,,,,,,,,,,,,47.10866052885249,,,,,,,,,,,,,,,,,,,,48.081207275390625,,,,,,,,,,,,,,,,,,,,139634400.0,,,,,,,,,,,,,,,,,,,
